Game,Opponent,PlayerA_Score,PlayerB_Score,Cumulative_Score,CCs,DDs,Winner
38613,UCBPlayer,103,148,251,0,83,UCBPlayer
38614,UCBPlayer,136,321,457,35,26,UCBPlayer
38615,UCBPlayer,99,164,263,0,79,UCBPlayer
38616,UCBPlayer,140,305,445,35,30,UCBPlayer
38617,UCBPlayer,95,180,275,0,75,UCBPlayer
38618,UCBPlayer,144,289,433,35,34,UCBPlayer
38619,UCBPlayer,91,196,287,0,71,UCBPlayer
38620,UCBPlayer,148,273,421,35,38,UCBPlayer
38621,UCBPlayer,87,212,299,0,67,UCBPlayer
38622,UCBPlayer,152,257,409,35,42,UCBPlayer
38623,UCBPlayer,84,224,308,0,64,UCBPlayer
38624,UCBPlayer,146,251,397,32,45,UCBPlayer
38625,UCBPlayer,89,234,323,3,60,UCBPlayer
38626,UCBPlayer,138,243,381,28,49,UCBPlayer
38627,UCBPlayer,97,242,339,7,56,UCBPlayer
38628,UCBPlayer,130,235,365,24,53,UCBPlayer
38629,UCBPlayer,105,250,355,11,52,UCBPlayer
38630,UCBPlayer,122,227,349,20,57,UCBPlayer
38631,UCBPlayer,109,259,368,15,49,UCBPlayer
38632,UCBPlayer,118,218,336,16,60,UCBPlayer
38633,UCBPlayer,117,267,384,19,45,UCBPlayer
38634,UCBPlayer,110,210,320,12,64,UCBPlayer
38635,UCBPlayer,126,271,397,23,42,UCBPlayer
38636,UCBPlayer,105,210,315,10,65,UCBPlayer
38637,UCBPlayer,130,275,405,25,40,UCBPlayer
38638,UCBPlayer,105,210,315,10,65,UCBPlayer
38639,UCBPlayer,130,275,405,25,40,UCBPlayer
38640,UCBPlayer,106,206,312,10,66,UCBPlayer
38641,UCBPlayer,130,275,405,25,40,UCBPlayer
38642,UCBPlayer,105,210,315,10,65,UCBPlayer
38643,UCBPlayer,131,271,402,25,41,UCBPlayer
38644,UCBPlayer,105,210,315,10,65,UCBPlayer
38645,UCBPlayer,130,275,405,25,40,UCBPlayer
38646,UCBPlayer,105,210,315,10,65,UCBPlayer
38647,UCBPlayer,130,275,405,25,40,UCBPlayer
38648,UCBPlayer,103,203,306,10,68,UCBPlayer
38649,UCBPlayer,128,283,411,25,38,UCBPlayer
38650,UCBPlayer,111,186,297,10,71,UCBPlayer
38651,UCBPlayer,124,299,423,25,34,UCBPlayer
38652,UCBPlayer,115,170,285,10,75,UCBPlayer
38653,UCBPlayer,120,315,435,25,30,UCBPlayer
38654,UCBPlayer,119,154,273,10,79,UCBPlayer
38655,UCBPlayer,112,332,444,25,27,UCBPlayer
38656,UCBPlayer,127,137,264,10,82,UCBPlayer
38657,UCBPlayer,104,349,453,25,24,UCBPlayer
38658,UCBPlayer,126,126,252,7,85,Tie
38659,UCBPlayer,111,351,462,28,22,UCBPlayer
38660,UCBPlayer,116,126,242,3,87,UCBPlayer
38661,UCBPlayer,122,347,469,32,21,UCBPlayer
38662,UCBPlayer,107,132,239,0,87,UCBPlayer
38663,UCBPlayer,132,337,469,35,22,UCBPlayer
38664,UCBPlayer,103,148,251,0,83,UCBPlayer
38665,UCBPlayer,136,321,457,35,26,UCBPlayer
38666,UCBPlayer,99,164,263,0,79,UCBPlayer
38667,UCBPlayer,140,305,445,35,30,UCBPlayer
38668,UCBPlayer,95,180,275,0,75,UCBPlayer
38669,UCBPlayer,144,289,433,35,34,UCBPlayer
38670,UCBPlayer,91,196,287,0,71,UCBPlayer
38671,UCBPlayer,148,273,421,35,38,UCBPlayer
38672,UCBPlayer,87,212,299,0,67,UCBPlayer
38673,UCBPlayer,152,257,409,35,42,UCBPlayer
38674,UCBPlayer,84,224,308,0,64,UCBPlayer
38675,UCBPlayer,146,251,397,32,45,UCBPlayer
38676,UCBPlayer,89,234,323,3,60,UCBPlayer
38677,UCBPlayer,138,243,381,28,49,UCBPlayer
38678,UCBPlayer,97,242,339,7,56,UCBPlayer
38679,UCBPlayer,130,235,365,24,53,UCBPlayer
38680,UCBPlayer,105,250,355,11,52,UCBPlayer
38681,UCBPlayer,122,227,349,20,57,UCBPlayer
38682,UCBPlayer,109,259,368,15,49,UCBPlayer
38683,UCBPlayer,118,218,336,16,60,UCBPlayer
38684,UCBPlayer,117,267,384,19,45,UCBPlayer
38685,UCBPlayer,110,210,320,12,64,UCBPlayer
38686,UCBPlayer,126,271,397,23,42,UCBPlayer
38687,UCBPlayer,105,210,315,10,65,UCBPlayer
38688,UCBPlayer,130,275,405,25,40,UCBPlayer
38689,UCBPlayer,105,210,315,10,65,UCBPlayer
38690,UCBPlayer,130,275,405,25,40,UCBPlayer
38691,UCBPlayer,106,206,312,10,66,UCBPlayer
38692,UCBPlayer,130,275,405,25,40,UCBPlayer
38693,UCBPlayer,105,210,315,10,65,UCBPlayer
38694,UCBPlayer,131,271,402,25,41,UCBPlayer
38695,UCBPlayer,105,210,315,10,65,UCBPlayer
38696,UCBPlayer,130,275,405,25,40,UCBPlayer
38697,UCBPlayer,105,210,315,10,65,UCBPlayer
38698,UCBPlayer,130,275,405,25,40,UCBPlayer
38699,UCBPlayer,103,203,306,10,68,UCBPlayer
38700,UCBPlayer,128,283,411,25,38,UCBPlayer
38701,UCBPlayer,111,186,297,10,71,UCBPlayer
38702,UCBPlayer,124,299,423,25,34,UCBPlayer
38703,UCBPlayer,115,170,285,10,75,UCBPlayer
38704,UCBPlayer,120,315,435,25,30,UCBPlayer
38705,UCBPlayer,119,154,273,10,79,UCBPlayer
38706,UCBPlayer,112,332,444,25,27,UCBPlayer
38707,UCBPlayer,127,137,264,10,82,UCBPlayer
38708,UCBPlayer,104,349,453,25,24,UCBPlayer
38709,UCBPlayer,126,126,252,7,85,Tie
38710,UCBPlayer,111,351,462,28,22,UCBPlayer
38711,UCBPlayer,116,126,242,3,87,UCBPlayer
38712,UCBPlayer,122,347,469,32,21,UCBPlayer
38713,UCBPlayer,107,132,239,0,87,UCBPlayer
38714,UCBPlayer,132,337,469,35,22,UCBPlayer
38715,UCBPlayer,103,148,251,0,83,UCBPlayer
38716,UCBPlayer,136,321,457,35,26,UCBPlayer
38717,UCBPlayer,99,164,263,0,79,UCBPlayer
38718,UCBPlayer,140,305,445,35,30,UCBPlayer
38719,UCBPlayer,95,180,275,0,75,UCBPlayer
38720,UCBPlayer,144,289,433,35,34,UCBPlayer
38721,UCBPlayer,91,196,287,0,71,UCBPlayer
38722,UCBPlayer,148,273,421,35,38,UCBPlayer
38723,UCBPlayer,87,212,299,0,67,UCBPlayer
38724,UCBPlayer,152,257,409,35,42,UCBPlayer
38725,UCBPlayer,84,224,308,0,64,UCBPlayer
38726,UCBPlayer,146,251,397,32,45,UCBPlayer
38727,UCBPlayer,89,234,323,3,60,UCBPlayer
38728,UCBPlayer,138,243,381,28,49,UCBPlayer
38729,UCBPlayer,97,242,339,7,56,UCBPlayer
38730,UCBPlayer,130,235,365,24,53,UCBPlayer
38731,UCBPlayer,105,250,355,11,52,UCBPlayer
38732,UCBPlayer,122,227,349,20,57,UCBPlayer
38733,UCBPlayer,109,259,368,15,49,UCBPlayer
38734,UCBPlayer,118,218,336,16,60,UCBPlayer
38735,UCBPlayer,117,267,384,19,45,UCBPlayer
38736,UCBPlayer,110,210,320,12,64,UCBPlayer
38737,UCBPlayer,126,271,397,23,42,UCBPlayer
38738,UCBPlayer,105,210,315,10,65,UCBPlayer
38739,UCBPlayer,130,275,405,25,40,UCBPlayer
38740,UCBPlayer,105,210,315,10,65,UCBPlayer
38741,UCBPlayer,130,275,405,25,40,UCBPlayer
38742,UCBPlayer,106,206,312,10,66,UCBPlayer
38743,UCBPlayer,130,275,405,25,40,UCBPlayer
38744,UCBPlayer,105,210,315,10,65,UCBPlayer
38745,UCBPlayer,131,271,402,25,41,UCBPlayer
38746,UCBPlayer,105,210,315,10,65,UCBPlayer
38747,UCBPlayer,130,275,405,25,40,UCBPlayer
38748,UCBPlayer,105,210,315,10,65,UCBPlayer
38749,UCBPlayer,130,275,405,25,40,UCBPlayer
38750,UCBPlayer,103,203,306,10,68,UCBPlayer
38751,UCBPlayer,128,283,411,25,38,UCBPlayer
38752,UCBPlayer,111,186,297,10,71,UCBPlayer
38753,UCBPlayer,124,299,423,25,34,UCBPlayer
38754,UCBPlayer,115,170,285,10,75,UCBPlayer
38755,UCBPlayer,120,315,435,25,30,UCBPlayer
38756,UCBPlayer,119,154,273,10,79,UCBPlayer
38757,UCBPlayer,112,332,444,25,27,UCBPlayer
38758,UCBPlayer,127,137,264,10,82,UCBPlayer
38759,UCBPlayer,104,349,453,25,24,UCBPlayer
38760,UCBPlayer,126,126,252,7,85,Tie
38761,UCBPlayer,111,351,462,28,22,UCBPlayer
38762,UCBPlayer,116,126,242,3,87,UCBPlayer
38763,UCBPlayer,122,347,469,32,21,UCBPlayer
38764,UCBPlayer,107,132,239,0,87,UCBPlayer
38765,UCBPlayer,132,337,469,35,22,UCBPlayer
38766,UCBPlayer,103,148,251,0,83,UCBPlayer
38767,UCBPlayer,136,321,457,35,26,UCBPlayer
38768,UCBPlayer,99,164,263,0,79,UCBPlayer
38769,UCBPlayer,140,305,445,35,30,UCBPlayer
38770,UCBPlayer,95,180,275,0,75,UCBPlayer
38771,UCBPlayer,144,289,433,35,34,UCBPlayer
38772,UCBPlayer,91,196,287,0,71,UCBPlayer
38773,UCBPlayer,148,273,421,35,38,UCBPlayer
38774,UCBPlayer,87,212,299,0,67,UCBPlayer
38775,UCBPlayer,152,257,409,35,42,UCBPlayer
38776,UCBPlayer,84,224,308,0,64,UCBPlayer
38777,UCBPlayer,146,251,397,32,45,UCBPlayer
38778,UCBPlayer,89,234,323,3,60,UCBPlayer
38779,UCBPlayer,138,243,381,28,49,UCBPlayer
38780,UCBPlayer,97,242,339,7,56,UCBPlayer
38781,UCBPlayer,130,235,365,24,53,UCBPlayer
38782,UCBPlayer,105,250,355,11,52,UCBPlayer
38783,UCBPlayer,122,227,349,20,57,UCBPlayer
38784,UCBPlayer,109,259,368,15,49,UCBPlayer
38785,UCBPlayer,118,218,336,16,60,UCBPlayer
38786,UCBPlayer,117,267,384,19,45,UCBPlayer
38787,UCBPlayer,110,210,320,12,64,UCBPlayer
38788,UCBPlayer,126,271,397,23,42,UCBPlayer
38789,UCBPlayer,105,210,315,10,65,UCBPlayer
38790,UCBPlayer,130,275,405,25,40,UCBPlayer
38791,UCBPlayer,105,210,315,10,65,UCBPlayer
38792,UCBPlayer,130,275,405,25,40,UCBPlayer
38793,UCBPlayer,106,206,312,10,66,UCBPlayer
38794,UCBPlayer,130,275,405,25,40,UCBPlayer
38795,UCBPlayer,105,210,315,10,65,UCBPlayer
38796,UCBPlayer,131,271,402,25,41,UCBPlayer
38797,UCBPlayer,105,210,315,10,65,UCBPlayer
38798,UCBPlayer,130,275,405,25,40,UCBPlayer
38799,UCBPlayer,105,210,315,10,65,UCBPlayer
38800,UCBPlayer,130,275,405,25,40,UCBPlayer
38801,UCBPlayer,103,203,306,10,68,UCBPlayer
38802,UCBPlayer,128,283,411,25,38,UCBPlayer
38803,UCBPlayer,111,186,297,10,71,UCBPlayer
38804,UCBPlayer,124,299,423,25,34,UCBPlayer
38805,UCBPlayer,115,170,285,10,75,UCBPlayer
38806,UCBPlayer,120,315,435,25,30,UCBPlayer
38807,UCBPlayer,119,154,273,10,79,UCBPlayer
38808,UCBPlayer,112,332,444,25,27,UCBPlayer
38809,UCBPlayer,127,137,264,10,82,UCBPlayer
38810,UCBPlayer,104,349,453,25,24,UCBPlayer
38811,UCBPlayer,126,126,252,7,85,Tie
38812,UCBPlayer,111,351,462,28,22,UCBPlayer
38813,UCBPlayer,116,126,242,3,87,UCBPlayer
38814,UCBPlayer,122,347,469,32,21,UCBPlayer
38815,UCBPlayer,107,132,239,0,87,UCBPlayer
38816,UCBPlayer,132,337,469,35,22,UCBPlayer
38817,UCBPlayer,103,148,251,0,83,UCBPlayer
38818,UCBPlayer,136,321,457,35,26,UCBPlayer
38819,UCBPlayer,99,164,263,0,79,UCBPlayer
38820,UCBPlayer,140,305,445,35,30,UCBPlayer
38821,UCBPlayer,95,180,275,0,75,UCBPlayer
38822,UCBPlayer,144,289,433,35,34,UCBPlayer
38823,UCBPlayer,91,196,287,0,71,UCBPlayer
38824,UCBPlayer,148,273,421,35,38,UCBPlayer
38825,UCBPlayer,87,212,299,0,67,UCBPlayer
38826,UCBPlayer,152,257,409,35,42,UCBPlayer
38827,UCBPlayer,84,224,308,0,64,UCBPlayer
38828,UCBPlayer,146,251,397,32,45,UCBPlayer
38829,UCBPlayer,89,234,323,3,60,UCBPlayer
38830,UCBPlayer,138,243,381,28,49,UCBPlayer
38831,UCBPlayer,97,242,339,7,56,UCBPlayer
38832,UCBPlayer,130,235,365,24,53,UCBPlayer
38833,UCBPlayer,105,250,355,11,52,UCBPlayer
38834,UCBPlayer,122,227,349,20,57,UCBPlayer
38835,UCBPlayer,109,259,368,15,49,UCBPlayer
38836,UCBPlayer,118,218,336,16,60,UCBPlayer
38837,UCBPlayer,117,267,384,19,45,UCBPlayer
38838,UCBPlayer,110,210,320,12,64,UCBPlayer
38839,UCBPlayer,126,271,397,23,42,UCBPlayer
38840,UCBPlayer,105,210,315,10,65,UCBPlayer
38841,UCBPlayer,130,275,405,25,40,UCBPlayer
38842,UCBPlayer,105,210,315,10,65,UCBPlayer
38843,UCBPlayer,130,275,405,25,40,UCBPlayer
38844,UCBPlayer,106,206,312,10,66,UCBPlayer
38845,UCBPlayer,130,275,405,25,40,UCBPlayer
38846,UCBPlayer,105,210,315,10,65,UCBPlayer
38847,UCBPlayer,131,271,402,25,41,UCBPlayer
38848,UCBPlayer,105,210,315,10,65,UCBPlayer
38849,UCBPlayer,130,275,405,25,40,UCBPlayer
38850,UCBPlayer,105,210,315,10,65,UCBPlayer
38851,UCBPlayer,130,275,405,25,40,UCBPlayer
38852,UCBPlayer,103,203,306,10,68,UCBPlayer
38853,UCBPlayer,128,283,411,25,38,UCBPlayer
38854,UCBPlayer,111,186,297,10,71,UCBPlayer
38855,UCBPlayer,124,299,423,25,34,UCBPlayer
38856,UCBPlayer,115,170,285,10,75,UCBPlayer
38857,UCBPlayer,120,315,435,25,30,UCBPlayer
38858,UCBPlayer,119,154,273,10,79,UCBPlayer
38859,UCBPlayer,112,332,444,25,27,UCBPlayer
38860,UCBPlayer,127,137,264,10,82,UCBPlayer
38861,UCBPlayer,104,349,453,25,24,UCBPlayer
38862,UCBPlayer,126,126,252,7,85,Tie
38863,UCBPlayer,111,351,462,28,22,UCBPlayer
38864,UCBPlayer,116,126,242,3,87,UCBPlayer
38865,UCBPlayer,122,347,469,32,21,UCBPlayer
38866,UCBPlayer,107,132,239,0,87,UCBPlayer
38867,UCBPlayer,132,337,469,35,22,UCBPlayer
38868,UCBPlayer,103,148,251,0,83,UCBPlayer
38869,UCBPlayer,136,321,457,35,26,UCBPlayer
38870,UCBPlayer,99,164,263,0,79,UCBPlayer
38871,UCBPlayer,140,305,445,35,30,UCBPlayer
38872,UCBPlayer,95,180,275,0,75,UCBPlayer
38873,UCBPlayer,144,289,433,35,34,UCBPlayer
38874,UCBPlayer,91,196,287,0,71,UCBPlayer
38875,UCBPlayer,148,273,421,35,38,UCBPlayer
38876,UCBPlayer,87,212,299,0,67,UCBPlayer
38877,UCBPlayer,152,257,409,35,42,UCBPlayer
38878,UCBPlayer,84,224,308,0,64,UCBPlayer
38879,UCBPlayer,146,251,397,32,45,UCBPlayer
38880,UCBPlayer,89,234,323,3,60,UCBPlayer
38881,UCBPlayer,138,243,381,28,49,UCBPlayer
38882,UCBPlayer,97,242,339,7,56,UCBPlayer
38883,UCBPlayer,130,235,365,24,53,UCBPlayer
38884,UCBPlayer,105,250,355,11,52,UCBPlayer
38885,UCBPlayer,122,227,349,20,57,UCBPlayer
38886,UCBPlayer,109,259,368,15,49,UCBPlayer
38887,UCBPlayer,118,218,336,16,60,UCBPlayer
38888,UCBPlayer,117,267,384,19,45,UCBPlayer
38889,UCBPlayer,110,210,320,12,64,UCBPlayer
38890,UCBPlayer,126,271,397,23,42,UCBPlayer
38891,UCBPlayer,105,210,315,10,65,UCBPlayer
38892,UCBPlayer,130,275,405,25,40,UCBPlayer
38893,UCBPlayer,105,210,315,10,65,UCBPlayer
38894,UCBPlayer,130,275,405,25,40,UCBPlayer
38895,UCBPlayer,106,206,312,10,66,UCBPlayer
38896,UCBPlayer,130,275,405,25,40,UCBPlayer
38897,UCBPlayer,105,210,315,10,65,UCBPlayer
38898,UCBPlayer,131,271,402,25,41,UCBPlayer
38899,UCBPlayer,105,210,315,10,65,UCBPlayer
38900,UCBPlayer,130,275,405,25,40,UCBPlayer
38901,UCBPlayer,105,210,315,10,65,UCBPlayer
38902,UCBPlayer,130,275,405,25,40,UCBPlayer
38903,UCBPlayer,103,203,306,10,68,UCBPlayer
38904,UCBPlayer,128,283,411,25,38,UCBPlayer
38905,UCBPlayer,111,186,297,10,71,UCBPlayer
38906,UCBPlayer,124,299,423,25,34,UCBPlayer
38907,UCBPlayer,115,170,285,10,75,UCBPlayer
38908,UCBPlayer,120,315,435,25,30,UCBPlayer
38909,UCBPlayer,119,154,273,10,79,UCBPlayer
38910,UCBPlayer,112,332,444,25,27,UCBPlayer
38911,UCBPlayer,127,137,264,10,82,UCBPlayer
38912,UCBPlayer,104,349,453,25,24,UCBPlayer
38913,UCBPlayer,126,126,252,7,85,Tie
38914,UCBPlayer,111,351,462,28,22,UCBPlayer
38915,UCBPlayer,116,126,242,3,87,UCBPlayer
38916,UCBPlayer,122,347,469,32,21,UCBPlayer
38917,UCBPlayer,107,132,239,0,87,UCBPlayer
38918,UCBPlayer,132,337,469,35,22,UCBPlayer
38919,UCBPlayer,103,148,251,0,83,UCBPlayer
38920,UCBPlayer,136,321,457,35,26,UCBPlayer
38921,UCBPlayer,99,164,263,0,79,UCBPlayer
38922,UCBPlayer,140,305,445,35,30,UCBPlayer
38923,UCBPlayer,95,180,275,0,75,UCBPlayer
38924,UCBPlayer,144,289,433,35,34,UCBPlayer
38925,UCBPlayer,91,196,287,0,71,UCBPlayer
38926,UCBPlayer,148,273,421,35,38,UCBPlayer
38927,UCBPlayer,87,212,299,0,67,UCBPlayer
38928,UCBPlayer,152,257,409,35,42,UCBPlayer
38929,UCBPlayer,84,224,308,0,64,UCBPlayer
38930,UCBPlayer,146,251,397,32,45,UCBPlayer
38931,UCBPlayer,89,234,323,3,60,UCBPlayer
38932,UCBPlayer,138,243,381,28,49,UCBPlayer
38933,UCBPlayer,97,242,339,7,56,UCBPlayer
38934,UCBPlayer,130,235,365,24,53,UCBPlayer
38935,UCBPlayer,105,250,355,11,52,UCBPlayer
38936,UCBPlayer,122,227,349,20,57,UCBPlayer
38937,UCBPlayer,109,259,368,15,49,UCBPlayer
38938,UCBPlayer,118,218,336,16,60,UCBPlayer
38939,UCBPlayer,117,267,384,19,45,UCBPlayer
38940,UCBPlayer,110,210,320,12,64,UCBPlayer
38941,UCBPlayer,126,271,397,23,42,UCBPlayer
38942,UCBPlayer,105,210,315,10,65,UCBPlayer
38943,UCBPlayer,130,275,405,25,40,UCBPlayer
38944,UCBPlayer,105,210,315,10,65,UCBPlayer
38945,UCBPlayer,130,275,405,25,40,UCBPlayer
38946,UCBPlayer,106,206,312,10,66,UCBPlayer
38947,UCBPlayer,130,275,405,25,40,UCBPlayer
38948,UCBPlayer,105,210,315,10,65,UCBPlayer
38949,UCBPlayer,131,271,402,25,41,UCBPlayer
38950,UCBPlayer,105,210,315,10,65,UCBPlayer
38951,UCBPlayer,130,275,405,25,40,UCBPlayer
38952,UCBPlayer,105,210,315,10,65,UCBPlayer
38953,UCBPlayer,130,275,405,25,40,UCBPlayer
38954,UCBPlayer,103,203,306,10,68,UCBPlayer
38955,UCBPlayer,128,283,411,25,38,UCBPlayer
38956,UCBPlayer,111,186,297,10,71,UCBPlayer
38957,UCBPlayer,124,299,423,25,34,UCBPlayer
38958,UCBPlayer,115,170,285,10,75,UCBPlayer
38959,UCBPlayer,120,315,435,25,30,UCBPlayer
38960,UCBPlayer,119,154,273,10,79,UCBPlayer
38961,UCBPlayer,112,332,444,25,27,UCBPlayer
38962,UCBPlayer,127,137,264,10,82,UCBPlayer
38963,UCBPlayer,104,349,453,25,24,UCBPlayer
38964,UCBPlayer,126,126,252,7,85,Tie
38965,UCBPlayer,111,351,462,28,22,UCBPlayer
38966,UCBPlayer,116,126,242,3,87,UCBPlayer
38967,UCBPlayer,122,347,469,32,21,UCBPlayer
38968,UCBPlayer,107,132,239,0,87,UCBPlayer
38969,UCBPlayer,132,337,469,35,22,UCBPlayer
38970,UCBPlayer,103,148,251,0,83,UCBPlayer
38971,UCBPlayer,136,321,457,35,26,UCBPlayer
38972,UCBPlayer,99,164,263,0,79,UCBPlayer
38973,UCBPlayer,140,305,445,35,30,UCBPlayer
38974,UCBPlayer,95,180,275,0,75,UCBPlayer
38975,UCBPlayer,144,289,433,35,34,UCBPlayer
38976,UCBPlayer,91,196,287,0,71,UCBPlayer
38977,UCBPlayer,148,273,421,35,38,UCBPlayer
38978,UCBPlayer,87,212,299,0,67,UCBPlayer
38979,UCBPlayer,152,257,409,35,42,UCBPlayer
38980,UCBPlayer,84,224,308,0,64,UCBPlayer
38981,UCBPlayer,146,251,397,32,45,UCBPlayer
38982,UCBPlayer,89,234,323,3,60,UCBPlayer
38983,UCBPlayer,138,243,381,28,49,UCBPlayer
38984,UCBPlayer,97,242,339,7,56,UCBPlayer
38985,UCBPlayer,130,235,365,24,53,UCBPlayer
38986,UCBPlayer,105,250,355,11,52,UCBPlayer
38987,UCBPlayer,122,227,349,20,57,UCBPlayer
38988,UCBPlayer,109,259,368,15,49,UCBPlayer
38989,UCBPlayer,118,218,336,16,60,UCBPlayer
38990,UCBPlayer,117,267,384,19,45,UCBPlayer
38991,UCBPlayer,110,210,320,12,64,UCBPlayer
38992,UCBPlayer,126,271,397,23,42,UCBPlayer
38993,UCBPlayer,105,210,315,10,65,UCBPlayer
38994,UCBPlayer,130,275,405,25,40,UCBPlayer
38995,UCBPlayer,105,210,315,10,65,UCBPlayer
38996,UCBPlayer,130,275,405,25,40,UCBPlayer
38997,UCBPlayer,106,206,312,10,66,UCBPlayer
38998,UCBPlayer,130,275,405,25,40,UCBPlayer
38999,UCBPlayer,105,210,315,10,65,UCBPlayer
39000,UCBPlayer,131,271,402,25,41,UCBPlayer
39001,UCBPlayer,105,210,315,10,65,UCBPlayer
39002,UCBPlayer,130,275,405,25,40,UCBPlayer
39003,UCBPlayer,105,210,315,10,65,UCBPlayer
39004,UCBPlayer,130,275,405,25,40,UCBPlayer
39005,UCBPlayer,103,203,306,10,68,UCBPlayer
39006,UCBPlayer,128,283,411,25,38,UCBPlayer
39007,UCBPlayer,111,186,297,10,71,UCBPlayer
39008,UCBPlayer,124,299,423,25,34,UCBPlayer
39009,UCBPlayer,115,170,285,10,75,UCBPlayer
39010,UCBPlayer,120,315,435,25,30,UCBPlayer
39011,UCBPlayer,119,154,273,10,79,UCBPlayer
39012,UCBPlayer,112,332,444,25,27,UCBPlayer
39013,UCBPlayer,127,137,264,10,82,UCBPlayer
39014,UCBPlayer,104,349,453,25,24,UCBPlayer
39015,UCBPlayer,126,126,252,7,85,Tie
39016,UCBPlayer,111,351,462,28,22,UCBPlayer
39017,UCBPlayer,116,126,242,3,87,UCBPlayer
39018,UCBPlayer,122,347,469,32,21,UCBPlayer
39019,UCBPlayer,107,132,239,0,87,UCBPlayer
39020,UCBPlayer,132,337,469,35,22,UCBPlayer
39021,UCBPlayer,103,148,251,0,83,UCBPlayer
39022,UCBPlayer,136,321,457,35,26,UCBPlayer
39023,UCBPlayer,99,164,263,0,79,UCBPlayer
39024,UCBPlayer,140,305,445,35,30,UCBPlayer
39025,UCBPlayer,95,180,275,0,75,UCBPlayer
39026,UCBPlayer,144,289,433,35,34,UCBPlayer
39027,UCBPlayer,91,196,287,0,71,UCBPlayer
39028,UCBPlayer,148,273,421,35,38,UCBPlayer
39029,UCBPlayer,87,212,299,0,67,UCBPlayer
39030,UCBPlayer,152,257,409,35,42,UCBPlayer
39031,UCBPlayer,84,224,308,0,64,UCBPlayer
39032,UCBPlayer,146,251,397,32,45,UCBPlayer
39033,UCBPlayer,89,234,323,3,60,UCBPlayer
39034,UCBPlayer,138,243,381,28,49,UCBPlayer
39035,UCBPlayer,97,242,339,7,56,UCBPlayer
39036,UCBPlayer,130,235,365,24,53,UCBPlayer
39037,UCBPlayer,105,250,355,11,52,UCBPlayer
39038,UCBPlayer,122,227,349,20,57,UCBPlayer
39039,UCBPlayer,109,259,368,15,49,UCBPlayer
39040,UCBPlayer,118,218,336,16,60,UCBPlayer
39041,UCBPlayer,117,267,384,19,45,UCBPlayer
39042,UCBPlayer,110,210,320,12,64,UCBPlayer
39043,UCBPlayer,126,271,397,23,42,UCBPlayer
39044,UCBPlayer,105,210,315,10,65,UCBPlayer
39045,UCBPlayer,130,275,405,25,40,UCBPlayer
39046,UCBPlayer,105,210,315,10,65,UCBPlayer
39047,UCBPlayer,130,275,405,25,40,UCBPlayer
39048,UCBPlayer,106,206,312,10,66,UCBPlayer
39049,UCBPlayer,130,275,405,25,40,UCBPlayer
39050,UCBPlayer,105,210,315,10,65,UCBPlayer
39051,UCBPlayer,131,271,402,25,41,UCBPlayer
39052,UCBPlayer,105,210,315,10,65,UCBPlayer
39053,UCBPlayer,130,275,405,25,40,UCBPlayer
39054,UCBPlayer,105,210,315,10,65,UCBPlayer
39055,UCBPlayer,130,275,405,25,40,UCBPlayer
39056,UCBPlayer,103,203,306,10,68,UCBPlayer
39057,UCBPlayer,128,283,411,25,38,UCBPlayer
39058,UCBPlayer,111,186,297,10,71,UCBPlayer
39059,UCBPlayer,124,299,423,25,34,UCBPlayer
39060,UCBPlayer,115,170,285,10,75,UCBPlayer
39061,UCBPlayer,120,315,435,25,30,UCBPlayer
39062,UCBPlayer,119,154,273,10,79,UCBPlayer
39063,UCBPlayer,112,332,444,25,27,UCBPlayer
39064,UCBPlayer,127,137,264,10,82,UCBPlayer
39065,UCBPlayer,104,349,453,25,24,UCBPlayer
39066,UCBPlayer,126,126,252,7,85,Tie
39067,UCBPlayer,111,351,462,28,22,UCBPlayer
39068,UCBPlayer,116,126,242,3,87,UCBPlayer
39069,UCBPlayer,122,347,469,32,21,UCBPlayer
39070,UCBPlayer,107,132,239,0,87,UCBPlayer
39071,UCBPlayer,132,337,469,35,22,UCBPlayer
39072,UCBPlayer,103,148,251,0,83,UCBPlayer
39073,UCBPlayer,136,321,457,35,26,UCBPlayer
39074,UCBPlayer,99,164,263,0,79,UCBPlayer
39075,UCBPlayer,140,305,445,35,30,UCBPlayer
39076,UCBPlayer,95,180,275,0,75,UCBPlayer
39077,UCBPlayer,144,289,433,35,34,UCBPlayer
39078,UCBPlayer,91,196,287,0,71,UCBPlayer
39079,UCBPlayer,148,273,421,35,38,UCBPlayer
39080,UCBPlayer,87,212,299,0,67,UCBPlayer
39081,UCBPlayer,152,257,409,35,42,UCBPlayer
39082,UCBPlayer,84,224,308,0,64,UCBPlayer
39083,UCBPlayer,146,251,397,32,45,UCBPlayer
39084,UCBPlayer,89,234,323,3,60,UCBPlayer
39085,UCBPlayer,138,243,381,28,49,UCBPlayer
39086,UCBPlayer,97,242,339,7,56,UCBPlayer
39087,UCBPlayer,130,235,365,24,53,UCBPlayer
39088,UCBPlayer,105,250,355,11,52,UCBPlayer
39089,UCBPlayer,122,227,349,20,57,UCBPlayer
39090,UCBPlayer,109,259,368,15,49,UCBPlayer
39091,UCBPlayer,118,218,336,16,60,UCBPlayer
39092,UCBPlayer,117,267,384,19,45,UCBPlayer
39093,UCBPlayer,110,210,320,12,64,UCBPlayer
39094,UCBPlayer,126,271,397,23,42,UCBPlayer
